Order_ID,Order_Date,Region,Sales_Channel,Customer_ID,Customer_Segment,Category,Product,Units_Sold,Unit_Price,Discount,Gross_Sales,Discount_Amount,Net_Sales,Cost,Profit
ORD100173,2023-07-09,East,Offline,CUST1619,Corporate,Office Supplies,Marker,5,459.41,0.15,2297.05,344.5575,1952.4925000000003,1407.82,544.6725000000004
ORD100174,2023-08-13,West,Offline,CUST4727,Home Office,Office Supplies,Marker,9,139.78,0.2,1258.02,251.604,1006.4159999999999,718.79,287.626
ORD100175,2024-01-20,South,Offline,CUST2544,Consumer,Furniture,Chair,9,436.61,0.1,3929.4900000000002,392.94900000000007,3536.541,2257.52,1279.0210000000002
ORD100176,2024-01-12,West,Online,CUST4678,Consumer,Electronics,Keyboard,1,550.16,0.0,550.16,0.0,550.16,341.92,208.23999999999995
ORD100177,2023-10-10,West,Online,CUST2934,Corporate,Furniture,Cabinet,9,963.7,0.1,8673.300000000001,867.3300000000002,7805.970000000001,5519.54,2286.430000000001
ORD100178,2024-09-24,East,Offline,CUST4169,Corporate,Office Supplies,Marker,7,585.59,0.2,4099.13,819.826,3279.304,1943.88,1335.424
ORD100179,2024-09-19,South,Offline,CUST4562,Home Office,Office Supplies,Marker,11,607.04,0.2,6677.44,1335.488,5341.951999999999,3943.36,1398.5919999999992
ORD100180,2023-09-16,East,Online,CUST1007,Home Office,Office Supplies,Pen,8,439.28,0.0,3514.24,0.0,3514.24,2156.32,1357.9199999999996
ORD100181,2023-12-25,West,Offline,CUST4858,Consumer,Office Supplies,Pen,3,547.51,0.1,1642.53,164.25300000000001,1478.277,950.05,528.2270000000001
ORD100182,2024-12-10,North,Offline,CUST4084,Consumer,Office Supplies,Paper,1,402.71,0.1,402.71,40.271,362.43899999999996,257.93,104.50899999999996
ORD100183,2024-03-31,West,Offline,CUST3562,Corporate,Furniture,Cabinet,4,1102.52,0.2,4410.08,882.0160000000001,3528.064,2501.5,1026.5639999999999
ORD100184,2024-02-15,West,Online,CUST1349,Corporate,Electronics,Headphones,1,1474.53,0.15,1474.53,221.1795,1253.3505,863.09,390.2605
ORD100185,2024-10-10,East,Offline,CUST3965,Home Office,Office Supplies,Notebook,1,1103.3,0.05,1103.3,55.165,1048.135,600.75,447.385
ORD100186,2023-11-14,North,Offline,CUST2031,Corporate,Office Supplies,Pen,4,115.08,0.2,460.32,92.06400000000001,368.256,220.38,147.87599999999998
ORD100187,2024-11-07,North,Online,CUST3548,Home Office,Office Supplies,Stapler,8,950.9,0.2,7607.2,1521.44,6085.76,4215.66,1870.1000000000004
ORD100188,2023-08-13,East,Offline,CUST3523,Consumer,Furniture,Cabinet,12,1055.83,0.05,12669.96,633.498,12036.462,8688.89,3347.572
ORD100189,2023-08-22,South,Online,CUST1524,Consumer,Furniture,Bookshelf,1,1168.48,0.0,1168.48,0.0,1168.48,681.97,486.51
ORD100190,2024-11-14,North,Online,CUST2876,Corporate,Office Supplies,Marker,10,1145.22,0.2,11452.2,2290.44,9161.76,6851.5,2310.26
ORD100191,2024-10-25,North,Online,CUST4129,Home Office,Office Supplies,Marker,10,765.04,0.15,7650.4,1147.56,6502.84,4384.49,2118.3500000000004
ORD100192,2024-01-09,East,Offline,CUST1590,Corporate,Office Supplies,Pen,12,397.32,0.0,4767.84,0.0,4767.84,3405.4,1362.44
ORD100193,2024-11-02,South,Offline,CUST4658,Corporate,Office Supplies,Marker,9,185.28,0.0,1667.52,0.0,1667.52,1179.11,488.4100000000001
ORD100194,2024-08-30,South,Offline,CUST3281,Home Office,Office Supplies,Notebook,6,17.52,0.0,105.12,0.0,105.12,60.07,45.050000000000004
ORD100195,2024-04-16,West,Offline,CUST3839,Corporate,Furniture,Cabinet,13,7.27,0.2,94.50999999999999,18.901999999999997,75.60799999999999,46.77,28.837999999999987
ORD100196,2023-08-21,West,Offline,CUST4102,Home Office,Office Supplies,Marker,5,1404.63,0.0,7023.150000000001,0.0,7023.150000000001,4506.64,2516.51
ORD100197,2024-11-22,East,Offline,CUST3415,Home Office,Office Supplies,Pen,9,913.89,0.1,8225.01,822.5010000000001,7402.509,4456.4,2946.1090000000004
ORD100198,2023-04-23,South,Offline,CUST4898,Corporate,Office Supplies,Notebook,9,863.42,0.2,7770.78,1554.156,6216.624,4267.58,1949.0439999999999
ORD100199,2024-05-11,East,Offline,CUST4679,Home Office,Furniture,Bookshelf,9,568.1,0.2,5112.900000000001,1022.5800000000002,4090.3200000000006,2708.97,1381.3500000000008
ORD100200,2024-03-17,West,Online,CUST2844,Consumer,Office Supplies,Paper,13,1198.8,0.05,15584.4,779.22,14805.18,11047.45,3757.7299999999996
ORD100201,2024-07-17,East,Offline,CUST1056,Consumer,Furniture,Desk,13,334.17,0.0,4344.21,0.0,4344.21,2548.07,1796.1399999999999
ORD100202,2023-09-25,East,Offline,CUST3058,Consumer,Electronics,Laptop,12,1108.43,0.2,13301.16,2660.232,10640.928,7046.76,3594.1679999999997
ORD100203,2024-05-24,North,Online,CUST2939,Consumer,Furniture,Bookshelf,3,547.38,0.15,1642.1399999999999,246.32099999999997,1395.819,1018.98,376.83899999999994
ORD100204,2024-01-21,North,Offline,CUST3195,Corporate,Office Supplies,Stapler,12,1063.1,0.15,12757.199999999999,1913.5799999999997,10843.619999999999,6049.8,4793.819999999999
ORD100205,2024-01-22,North,Online,CUST1364,Consumer,Furniture,Cabinet,12,1061.06,0.2,12732.72,2546.544,10186.176,6616.33,3569.8459999999995
ORD100206,2023-04-23,West,Offline,CUST4671,Consumer,Office Supplies,Pen,8,476.38,0.2,3811.04,762.2080000000001,3048.832,1806.74,1242.0919999999999
ORD100207,2024-09-04,East,Offline,CUST1253,Consumer,Furniture,Chair,10,1401.71,0.15,14017.1,2102.565,11914.535,8836.39,3078.1450000000004
ORD100208,2024-09-16,North,Online,CUST4771,Consumer,Furniture,Cabinet,14,763.95,0.15,10695.300000000001,1604.295,9091.005000000001,6209.9,2881.1050000000014
ORD100209,2023-03-22,North,Online,CUST3988,Corporate,Electronics,Laptop,4,390.31,0.1,1561.24,156.12400000000002,1405.116,849.51,555.606
ORD100210,2024-11-29,North,Offline,CUST4817,Consumer,Furniture,Desk,4,1012.32,0.15,4049.28,607.392,3441.888,2574.42,867.4679999999998
ORD100211,2023-04-23,West,Online,CUST2277,Home Office,Electronics,Laptop,12,1127.54,0.1,13530.48,1353.048,12177.431999999999,7229.2,4948.231999999999
ORD100212,2023-01-02,West,Offline,CUST2467,Home Office,Electronics,Keyboard,7,1426.27,0.2,9983.89,1996.778,7987.111999999999,4921.67,3065.441999999999
ORD100213,2024-10-03,East,Offline,CUST1736,Corporate,Furniture,Table,8,114.54,0.0,916.32,0.0,916.32,627.71,288.61
ORD100214,2023-08-08,East,Offline,CUST1340,Corporate,Furniture,Chair,4,812.21,0.0,3248.84,0.0,3248.84,2155.61,1093.23
ORD100215,2024-07-19,East,Offline,CUST4588,Corporate,Furniture,Bookshelf,11,738.11,0.05,8119.21,405.9605,7713.2495,5514.17,2199.0795
ORD100216,2023-08-13,North,Offline,CUST2377,Consumer,Electronics,Mouse,10,468.82,0.1,4688.2,468.82,4219.38,2885.47,1333.9100000000003
ORD100217,2024-01-20,South,Offline,CUST1624,Corporate,Office Supplies,Notebook,13,1152.88,0.15,14987.440000000002,2248.1160000000004,12739.324000000002,8479.75,4259.574000000002
ORD100218,2024-02-07,West,Online,CUST1705,Consumer,Office Supplies,Notebook,6,295.43,0.1,1772.58,177.258,1595.322,984.48,610.8419999999999
ORD100219,2024-09-29,North,Online,CUST4725,Corporate,Electronics,Headphones,1,495.0,0.05,495.0,24.75,470.25,286.46,183.79000000000002
ORD100220,2023-05-10,North,Online,CUST1323,Home Office,Electronics,Headphones,13,1150.4,0.05,14955.2,747.7600000000001,14207.44,8092.44,6115.000000000001
ORD100221,2023-02-22,East,Offline,CUST2164,Home Office,Furniture,Desk,2,718.52,0.1,1437.04,143.704,1293.336,815.56,477.77600000000007
ORD100222,2024-11-14,East,Online,CUST3909,Consumer,Furniture,Desk,12,208.46,0.15,2501.52,375.228,2126.292,1505.06,621.232
ORD100223,2024-12-30,North,Offline,CUST2975,Corporate,Office Supplies,Notebook,5,1341.92,0.2,6709.6,1341.92,5367.68,3257.65,2110.03
ORD100224,2024-11-02,West,Online,CUST2469,Home Office,Office Supplies,Pen,4,1097.56,0.2,4390.24,878.048,3512.192,2550.64,961.5520000000001
ORD100225,2024-12-10,West,Offline,CUST3143,Consumer,Office Supplies,Paper,14,846.3,0.2,11848.199999999999,2369.64,9478.56,6732.35,2746.209999999999
ORD100226,2024-02-20,North,Offline,CUST1553,Home Office,Furniture,Cabinet,3,915.94,0.05,2747.82,137.39100000000002,2610.429,1956.58,653.8490000000002
ORD100227,2023-09-04,South,Offline,CUST4492,Corporate,Furniture,Chair,11,940.85,0.1,10349.35,1034.9350000000002,9314.415,6475.01,2839.4050000000007
ORD100228,2024-03-14,South,Offline,CUST2538,Consumer,Electronics,Keyboard,14,751.44,0.05,10520.16,526.008,9994.152,5595.19,4398.962
ORD100229,2023-07-22,West,Offline,CUST1790,Home Office,Furniture,Chair,6,1118.39,0.15,6710.34,1006.5509999999999,5703.789000000001,3814.03,1889.7590000000005
ORD100230,2023-07-03,East,Online,CUST2174,Corporate,Office Supplies,Pen,10,1074.41,0.0,10744.1,0.0,10744.1,6557.72,4186.38
ORD100231,2023-05-03,South,Offline,CUST1553,Consumer,Electronics,Keyboard,6,9.17,0.05,55.019999999999996,2.751,52.269,38.66,13.609000000000002
ORD100232,2024-02-05,South,Online,CUST4423,Home Office,Furniture,Desk,13,170.27,0.15,2213.51,332.0265,1881.4835000000003,1302.77,578.7135000000003
ORD100233,2023-10-21,East,Offline,CUST1116,Home Office,Office Supplies,Stapler,11,42.84,0.15,471.24,70.68599999999999,400.55400000000003,283.01,117.54400000000004
ORD100234,2023-10-07,South,Offline,CUST1632,Consumer,Furniture,Table,14,257.51,0.15,3605.14,540.771,3064.3689999999997,2029.44,1034.9289999999996
ORD100235,2024-09-01,North,Offline,CUST4309,Corporate,Electronics,Headphones,10,113.06,0.0,1130.6,0.0,1130.6,840.48,290.1199999999999
ORD100236,2023-07-17,South,Online,CUST1270,Consumer,Furniture,Table,8,294.72,0.2,2357.76,471.5520000000001,1886.208,1101.79,784.4180000000001
ORD100237,2024-05-25,East,Offline,CUST1861,Home Office,Office Supplies,Pen,2,810.08,0.1,1620.16,162.01600000000002,1458.144,915.51,542.634
ORD100238,2023-05-24,North,Online,CUST1291,Home Office,Electronics,Keyboard,7,1006.2,0.05,7043.400000000001,352.1700000000001,6691.2300000000005,4349.36,2341.870000000001
ORD100239,2024-08-31,South,Offline,CUST2458,Home Office,Office Supplies,Notebook,7,1378.28,0.0,9647.96,0.0,9647.96,6374.21,3273.749999999999
ORD100240,2023-07-20,West,Online,CUST3057,Corporate,Electronics,Mouse,2,1110.25,0.15,2220.5,333.075,1887.425,1331.15,556.2749999999999
ORD100241,2023-05-04,North,Online,CUST2775,Home Office,Furniture,Table,13,52.09,0.0,677.1700000000001,0.0,677.1700000000001,471.11,206.06000000000006
ORD100242,2023-07-06,North,Online,CUST1630,Home Office,Furniture,Table,6,705.72,0.05,4234.32,211.716,4022.604,2256.47,1766.134
ORD100243,2023-11-22,West,Offline,CUST3912,Consumer,Office Supplies,Pen,5,1015.08,0.1,5075.400000000001,507.5400000000001,4567.860000000001,3173.51,1394.3500000000004
ORD100244,2024-04-08,West,Offline,CUST4899,Home Office,Furniture,Bookshelf,2,476.12,0.05,952.24,47.612,904.628,545.01,359.61800000000005
ORD100245,2023-12-15,South,Online,CUST2848,Consumer,Electronics,Laptop,9,556.5,0.0,5008.5,0.0,5008.5,3171.47,1837.0300000000002
ORD100246,2024-10-21,South,Offline,CUST1475,Home Office,Furniture,Desk,8,1205.19,0.15,9641.52,1446.228,8195.292000000001,5245.29,2950.0020000000013
ORD100247,2024-02-07,East,Offline,CUST4594,Consumer,Furniture,Cabinet,7,75.32,0.15,527.24,79.086,448.154,308.65,139.50400000000002
ORD100248,2023-12-12,East,Offline,CUST1537,Consumer,Furniture,Table,14,811.8,0.2,11365.199999999999,2273.04,9092.16,6239.6,2852.5599999999995
ORD100249,2024-05-25,North,Online,CUST1685,Consumer,Furniture,Desk,6,1207.72,0.2,7246.32,1449.2640000000001,5797.056,3627.2,2169.8559999999998
ORD100250,2023-05-27,West,Online,CUST2761,Consumer,Furniture,Chair,5,1197.13,0.1,5985.650000000001,598.565,5387.085000000001,3839.09,1547.9950000000008
ORD100251,2023-05-28,West,Offline,CUST4083,Corporate,Furniture,Bookshelf,13,185.26,0.1,2408.38,240.83800000000002,2167.542,1244.81,922.732
ORD100252,2024-12-11,East,Online,CUST1613,Home Office,Furniture,Cabinet,9,1268.07,0.2,11412.63,2282.526,9130.104,5446.51,3683.593999999999
ORD100253,2024-05-03,North,Offline,CUST3825,Corporate,Furniture,Bookshelf,5,120.53,0.2,602.65,120.53,482.12,306.12,176.0
ORD100254,2024-10-01,North,Offline,CUST4975,Home Office,Office Supplies,Pen,13,1386.48,0.05,18024.24,901.2120000000001,17123.028000000002,10167.15,6955.878000000002
ORD100255,2024-07-04,East,Online,CUST4399,Consumer,Office Supplies,Pen,6,328.37,0.05,1970.22,98.51100000000001,1871.709,1376.67,495.039
ORD100256,2023-12-04,East,Online,CUST2954,Home Office,Furniture,Desk,3,177.28,0.15,531.84,79.776,452.064,332.52,119.54400000000004
ORD100257,2024-10-02,East,Offline,CUST3643,Consumer,Office Supplies,Stapler,9,115.56,0.15,1040.04,156.006,884.034,516.38,367.654
ORD100258,2024-04-17,South,Offline,CUST3324,Home Office,Furniture,Chair,11,518.39,0.2,5702.29,1140.458,4561.832,2886.03,1675.8020000000001
ORD100259,2023-05-31,North,Offline,CUST3418,Consumer,Furniture,Desk,14,526.12,0.05,7365.68,368.28400000000005,6997.396000000001,5236.85,1760.5460000000003
ORD100260,2024-02-19,North,Online,CUST4562,Home Office,Furniture,Chair,8,791.59,0.2,6332.72,1266.544,5066.176,2806.07,2260.106
ORD100261,2023-10-25,North,Online,CUST3393,Home Office,Office Supplies,Notebook,9,1100.76,0.2,9906.84,1981.3680000000002,7925.472,4427.63,3497.8419999999996
ORD100262,2024-09-02,East,Offline,CUST4845,Home Office,Electronics,Headphones,1,767.08,0.1,767.08,76.70800000000001,690.3720000000001,496.09,194.2820000000001
ORD100263,2023-09-20,East,Offline,CUST3416,Consumer,Furniture,Desk,1,1468.53,0.2,1468.53,293.706,1174.824,735.95,438.874
ORD100264,2023-05-24,East,Online,CUST4805,Home Office,Furniture,Bookshelf,13,319.43,0.15,4152.59,622.8885,3529.7015,2457.2,1072.5015000000003
ORD100265,2023-12-12,East,Offline,CUST2335,Consumer,Electronics,Monitor,2,319.78,0.1,639.56,63.955999999999996,575.6039999999999,387.75,187.85399999999993
ORD100266,2024-09-15,West,Online,CUST1731,Corporate,Office Supplies,Pen,4,1058.88,0.05,4235.52,211.77600000000004,4023.7440000000006,2771.81,1251.9340000000007
ORD100267,2024-07-25,East,Online,CUST2625,Home Office,Electronics,Monitor,10,474.7,0.15,4747.0,712.05,4034.95,2378.52,1656.4299999999998
ORD100268,2023-01-02,South,Offline,CUST2509,Consumer,Furniture,Cabinet,5,261.55,0.0,1307.75,0.0,1307.75,862.35,445.4
ORD100269,2023-10-31,West,Offline,CUST1015,Consumer,Electronics,Monitor,13,1189.71,0.05,15466.23,773.3115,14692.9185,9980.36,4712.558499999999
ORD100270,2023-09-11,West,Online,CUST1758,Consumer,Furniture,Desk,7,343.2,0.0,2402.4,0.0,2402.4,1586.62,815.7800000000002
ORD100271,2024-10-13,East,Offline,CUST3736,Corporate,Office Supplies,Notebook,4,1124.63,0.15,4498.52,674.778,3823.742,2825.51,998.232
ORD100272,2024-03-28,North,Online,CUST1004,Consumer,Office Supplies,Stapler,13,314.0,0.05,4082.0,204.10000000000002,3877.9,2145.48,1732.42
ORD100273,2023-02-06,East,Online,CUST2870,Corporate,Office Supplies,Stapler,1,1409.43,0.0,1409.43,0.0,1409.43,835.71,573.72
ORD100274,2023-06-09,North,Online,CUST4448,Corporate,Furniture,Chair,8,446.18,0.0,3569.44,0.0,3569.44,2015.75,1553.69
ORD100275,2023-01-09,East,Offline,CUST2393,Consumer,Office Supplies,Notebook,11,1125.84,0.05,12384.24,619.212,11765.028,8737.79,3027.2379999999994
ORD100276,2023-08-21,East,Offline,CUST2489,Home Office,Electronics,Keyboard,3,1262.95,0.2,3788.8500000000004,757.7700000000001,3031.0800000000004,1808.93,1222.1500000000003
ORD100277,2023-04-09,North,Offline,CUST3581,Corporate,Office Supplies,Marker,9,188.34,0.15,1695.06,254.259,1440.801,1005.77,435.03099999999995
ORD100278,2024-10-20,North,Online,CUST4792,Consumer,Furniture,Desk,2,106.71,0.15,213.42,32.013,181.40699999999998,105.06,76.34699999999998
ORD100279,2023-07-27,North,Online,CUST1986,Corporate,Electronics,Keyboard,11,899.53,0.1,9894.83,989.4830000000001,8905.347,4990.88,3914.4669999999996
ORD100280,2023-05-11,North,Online,CUST2161,Consumer,Electronics,Laptop,1,932.04,0.05,932.04,46.602000000000004,885.438,520.81,364.62800000000004
ORD100281,2024-02-08,South,Online,CUST1834,Consumer,Electronics,Headphones,10,936.02,0.15,9360.2,1404.03,7956.170000000001,4815.39,3140.7800000000007
ORD100282,2023-06-01,North,Offline,CUST3411,Corporate,Electronics,Mouse,8,686.98,0.0,5495.84,0.0,5495.84,3526.43,1969.4100000000003
ORD100283,2023-02-23,East,Offline,CUST2999,Consumer,Furniture,Desk,14,1402.39,0.05,19633.460000000003,981.6730000000002,18651.787000000004,10341.39,8310.397000000004
ORD100284,2023-04-30,East,Offline,CUST2955,Corporate,Office Supplies,Notebook,3,1039.69,0.0,3119.07,0.0,3119.07,2100.55,1018.52
ORD100285,2024-11-03,South,Online,CUST2240,Consumer,Electronics,Mouse,1,115.95,0.05,115.95,5.7975,110.1525,75.04,35.1125
ORD100286,2024-09-19,North,Online,CUST2392,Home Office,Office Supplies,Paper,11,1178.59,0.0,12964.49,0.0,12964.49,7884.81,5079.679999999999
ORD100287,2024-08-09,East,Offline,CUST3165,Home Office,Office Supplies,Paper,3,416.86,0.0,1250.58,0.0,1250.58,754.06,496.52
ORD100288,2024-09-16,South,Online,CUST2203,Corporate,Office Supplies,Pen,8,1085.93,0.05,8687.44,434.37200000000007,8253.068000000001,4853.45,3399.6180000000013
ORD100289,2024-02-24,East,Offline,CUST4318,Corporate,Office Supplies,Notebook,11,93.52,0.1,1028.72,102.87200000000001,925.848,549.06,376.788
ORD100290,2024-02-26,South,Online,CUST3176,Corporate,Furniture,Cabinet,4,1151.2,0.0,4604.8,0.0,4604.8,3131.58,1473.2200000000003
ORD100291,2023-04-14,South,Online,CUST2382,Corporate,Electronics,Monitor,10,816.44,0.05,8164.400000000001,408.22,7756.18,5205.59,2550.59
ORD100292,2023-09-11,West,Online,CUST1078,Home Office,Electronics,Mouse,11,1082.52,0.2,11907.72,2381.544,9526.176,6982.44,2543.736
ORD100293,2023-08-15,West,Online,CUST3789,Corporate,Office Supplies,Paper,7,743.91,0.2,5207.37,1041.474,4165.896,2980.69,1185.2059999999997
ORD100294,2023-04-22,North,Online,CUST4365,Consumer,Electronics,Laptop,8,1202.67,0.1,9621.36,962.1360000000001,8659.224,5760.07,2899.1540000000005
ORD100295,2024-05-24,West,Offline,CUST3822,Consumer,Office Supplies,Notebook,7,1420.8,0.05,9945.6,497.28000000000003,9448.32,5512.88,3935.4399999999996
ORD100296,2024-04-17,South,Offline,CUST1082,Corporate,Furniture,Chair,1,1115.02,0.1,1115.02,111.50200000000001,1003.518,616.88,386.63800000000003
ORD100297,2023-04-09,East,Offline,CUST1342,Consumer,Electronics,Keyboard,4,1117.53,0.0,4470.12,0.0,4470.12,2884.13,1585.9899999999998
ORD100298,2023-06-02,East,Online,CUST2362,Corporate,Office Supplies,Stapler,13,328.96,0.2,4276.48,855.2959999999999,3421.1839999999997,2169.51,1251.6739999999995
ORD100299,2023-12-04,North,Offline,CUST3867,Consumer,Electronics,Keyboard,13,534.93,0.1,6954.089999999999,695.409,6258.681,3522.9,2735.7809999999995
ORD100300,2024-12-06,West,Offline,CUST3626,Consumer,Office Supplies,Stapler,10,191.94,0.0,1919.4,0.0,1919.4,1193.19,726.21
ORD100301,2023-06-12,North,Online,CUST1096,Corporate,Electronics,Monitor,9,800.98,0.2,7208.82,1441.7640000000001,5767.056,3388.35,2378.7059999999997
ORD100302,2024-12-20,South,Online,CUST4217,Corporate,Furniture,Chair,7,672.6,0.1,4708.2,470.82,4237.38,2817.76,1419.62
ORD100303,2024-11-11,West,Offline,CUST3625,Home Office,Electronics,Mouse,12,445.58,0.0,5346.96,0.0,5346.96,3935.84,1411.12
ORD100304,2023-06-10,North,Offline,CUST1521,Corporate,Furniture,Table,1,108.44,0.15,108.44,16.266,92.174,53.27,38.904
ORD100305,2024-08-02,East,Offline,CUST4469,Home Office,Furniture,Desk,8,1397.43,0.2,11179.44,2235.8880000000004,8943.552,6459.27,2484.2819999999992
ORD100306,2024-02-02,East,Offline,CUST1996,Corporate,Office Supplies,Paper,4,910.09,0.0,3640.36,0.0,3640.36,2193.04,1447.3200000000002
ORD100307,2023-10-04,North,Offline,CUST1357,Consumer,Office Supplies,Marker,14,490.87,0.15,6872.18,1030.827,5841.353,4017.61,1823.743
ORD100308,2024-05-18,North,Online,CUST1186,Home Office,Electronics,Monitor,14,524.84,0.1,7347.76,734.7760000000001,6612.984,4440.46,2172.5240000000003
ORD100309,2024-01-27,North,Offline,CUST2694,Consumer,Furniture,Bookshelf,14,596.14,0.15,8345.96,1251.8939999999998,7094.065999999999,4211.25,2882.815999999999
ORD100310,2023-05-15,South,Offline,CUST3591,Corporate,Office Supplies,Marker,12,1218.39,0.2,14620.68,2924.1360000000004,11696.544,7297.28,4399.264
ORD100311,2023-07-14,South,Offline,CUST3199,Corporate,Furniture,Chair,7,319.61,0.05,2237.27,111.8635,2125.4065,1401.39,724.0165
ORD100312,2024-02-05,East,Offline,CUST2343,Corporate,Furniture,Cabinet,13,1285.42,0.1,16710.46,1671.046,15039.413999999999,11014.54,4024.873999999998
ORD100313,2024-10-01,South,Offline,CUST4826,Corporate,Furniture,Desk,6,470.53,0.15,2823.18,423.477,2399.703,1408.29,991.413
ORD100314,2023-02-02,South,Offline,CUST2692,Home Office,Electronics,Headphones,7,1307.24,0.0,9150.68,0.0,9150.68,5661.92,3488.76
